parasite_index,connected_localities
11492,Australia
951,Australia
956,Australia
6463,Asia
6490,Asia
963,Australia
4295,Australia
4347,Australia
4460,Australia
11028,Australia
11081,Australia
11085,Australia
11302,Australia
11314,Australia
11322,Australia
11323,Australia
11475,Australia
11476,Australia
11479,Australia
11482,Australia
11483,Australia
11485,Australia
11565,Australia
11603,Australia
11666,Australia
11667,Australia
11728,Australia
21927,Australia
21937,Australia
21965,Australia
25705,Pacific Ocean
29098,Pacific Ocean
29232,Pacific Ocean
968,Indian Ocean
1005,Indian Ocean
28353,Indian Ocean
5562,Asia
7213,Asia
11797,North America
17537,Africa
18655,Europe
18845,Europe
23663,Europe
25898,Europe
1265,Asia
1105,Europe
4734,Asia
4939,Asia
4940,Asia
4943,Asia
5558,Asia
6950,Asia
7284,Asia
7602,Asia
7743,Asia
7754,Asia
7760,Africa
8423,Asia
9126,South America
9232,Asia
16076,Asia
23905,Asia
28199,Asia
20342,Europe
26137,Asia
1004,Australia
4378,Australia
4379,Australia
4380,Australia
4449,Australia
22027,Australia
22055,Australia
22056,Australia
22121,Australia
1011,Australia
6883,Asia
7032,Asia
7068,Asia
7106,Asia
7317,Asia
7323,Asia
7375,Asia
7379,Asia
7380,Asia
8411,Asia
16029,Asia
16030,Asia
16031,Asia
16429,Asia
18925,Europe
18971,Europe
19013,Asia
26914,Asia
26915,Asia
27094,Asia
1421,Asia
1420,Europe
4639,South America
5007,Asia
5055,Asia
5086,Asia
3120,Asia
6437,Pacific Ocean
2906,Europe
22525,Europe
23819,Asia
24515,Pacific Ocean
25889,Asia
26305,Asia
28481,Asia
19499,Asia
30314,Europe
30320,Europe
22948,Asia
11396,Australia
11427,Australia
11429,Australia
11473,Australia
4367,Australia
4430,Australia
11290,Australia
11370,Australia
11636,Australia
4633,Europe
4635,Europe
5068,Europe
5979,Europe
7162,Europe
7607,Europe
7629,Europe
7732,Europe
7736,Europe
8378,Asia
9009,Europe
9264,Europe
5585,Asia
10494,Europe
11915,Europe
12350,North America
13701,Europe
16642,Europe
17404,Europe
13337,Europe
18507,Asia
18527,Asia
18964,Europe
22521,North America
22522,Europe
23115,Europe
28242,Europe
29999,Europe
20376,Europe
30259,Europe
20373,Europe
26271,Asia
30382,Europe
4278,Australia
4438,Australia
4439,Australia
4441,Australia
11051,Australia
11094,Australia
11095,Australia
11098,Australia
11111,Australia
11118,Australia
11119,Australia
11132,Australia
11133,Australia
11137,Australia
11143,Australia
11147,Australia
11153,Australia
11161,Australia
11164,Australia
11167,Australia
11174,Australia
11175,Australia
11176,Australia
11184,Australia
11190,Australia
11195,Australia
11197,Australia
11199,Australia
11233,Australia
11257,Australia
11292,Australia
11305,Australia
11331,Australia
11358,Australia
11360,Australia
11375,Australia
11413,Australia
11414,Australia
11417,Australia
11426,Australia
11431,Australia
11438,Australia
11471,Australia
11543,Australia
11567,Australia
11570,Australia
11671,Australia
11675,Australia
11679,Australia
1029,Indian Ocean
7466,Indian Ocean
1031,Australia
11330,Australia
4273,Australia
10756,Atlantic Ocean
16557,Atlantic Ocean
1264,South America
2012,Asia
3391,South America
3096,North America
3416,North America
9136,South America
9883,South America
10316,South America
11336,South America
11457,Australia
11556,Australia
12188,South America
12192,South America
12334,South America
12410,South America
12582,South America
12806,South America
12812,South America
12842,South America
12844,South America
12847,South America
12852,South America
12877,South America
13017,South America
13031,South America
14169,South America
10403,North America
14197,South America
14198,South America
14199,South America
14200,South America
14201,South America
14754,South America
15626,South America
14942,South America
15784,South America
15785,South America
15786,South America
15787,South America
11542,Australia
10401,South America
17095,South America
17158,South America
9653,North America
17162,South America
17628,South America
9836,South America
9842,South America
17675,South America
14791,Europe
17704,South America
19699,South America
19717,South America
19718,North America
21949,South America
21984,South America
21986,South America
21990,South America
21992,South America
22042,Australia
22123,South America
22670,South America
22694,South America
22789,South America
22790,South America
22793,South America
22798,South America
22803,South America
22854,South America
22857,South America
23688,South America
23705,South America
23706,South America
23715,South America
23716,South America
20181,South America
25185,South America
22799,South America
25189,South America
23364,North America
28044,South America
23400,North America
23722,South America
28413,South America
28047,South America
4447,Australia
4479,Australia
11286,Australia
11513,Australia
11597,Australia
11663,Europe
21917,Australia
21977,Australia
21980,Australia
21981,Australia
21991,Australia
22006,Australia
22008,Australia
22097,Australia
24074,Australia
21985,Australia
22043,Australia
4415,Australia
4424,Australia
1048,Australia
11218,Australia
11547,Australia
11551,Australia
11553,Australia
11562,Australia
1052,Indian Ocean
27291,Indian Ocean
27355,Pacific Ocean
29083,Pacific Ocean
4239,Pacific Ocean
10577,Pacific Ocean
10867,Pacific Ocean
18286,Pacific Ocean
18287,Pacific Ocean
20728,Pacific Ocean
20734,Pacific Ocean
27232,Pacific Ocean
29012,Pacific Ocean
25477,Pacific Ocean
27333,Pacific Ocean
25144,Pacific Ocean
1056,Pacific Ocean
2570,Pacific Ocean
18345,Pacific Ocean
28984,Pacific Ocean
24809,Pacific Ocean
29418,Pacific Ocean
29476,Pacific Ocean
29745,Pacific Ocean
19990,Indian Ocean
1058,Australia
4254,Australia
4414,Australia
11003,Australia
11010,Australia
11498,Australia
4307,Australia
11343,Asia
21979,Australia
4287,Australia
4372,Australia
10981,Australia
11002,Australia
11019,Asia
11645,Australia
11735,Africa
1069,Indian Ocean
16570,Indian Ocean
27302,Indian Ocean
1071,Australia
11037,Pacific Ocean
11307,Australia
11595,Australia
21923,Australia
22074,Australia
22081,Pacific Ocean
22090,Australia
22127,Australia
22138,Australia
18535,Europe
27871,Europe
5993,Europe
25292,Europe
14869,Europe
25259,Europe
2124,Asia
2264,Asia
2265,Europe
6414,Europe
6874,Asia
14508,Europe
14853,Europe
26884,Asia
1628,Asia
26340,Europe
1563,Asia
1590,Europe
1659,Europe
1670,Europe
1684,Asia
2089,Asia
2118,Europe
2125,Asia
3401,Europe
5599,Europe
6266,Europe
5598,Asia
5593,Europe
7581,Europe
7583,North America
8009,Europe
8069,North America
13343,Europe
14350,Asia
14504,Europe
14546,Europe
14578,Asia
15274,Europe
15822,Europe
16371,Europe
16979,Europe
17064,North America
17076,North America
23853,Asia
23862,Europe
23865,Europe
23931,Asia
23940,Europe
23948,Asia
24095,Asia
24100,Asia
24288,Asia
24357,Asia
24359,Europe
24379,Asia
24513,Europe
24576,Asia
25215,Europe
13722,North America
13785,North America
23387,North America
19458,North America
6039,Asia
6362,Asia
7630,Asia
15648,Asia
15682,Asia
15686,Asia
16645,Asia
19064,Asia
24356,Asia
26552,Asia
26553,Asia
27679,Asia
27680,Asia
9202,Europe
13348,Europe
13494,Europe
13495,Europe
13414,Europe
14344,Europe
14347,Europe
14448,Asia
14468,Europe
14534,Europe
14536,Europe
15813,Europe
16781,Europe
11875,Europe
13889,Africa
18766,Europe
18811,Europe
18849,Europe
19115,Europe
20381,Europe
23247,Europe
24017,Asia
24066,Asia
24070,Europe
24075,Asia
24080,Europe
24274,Asia
24300,Asia
24301,Asia
24349,Europe
24511,Europe
24532,Asia
23205,Europe
20383,Europe
26513,Europe
23190,Europe
30149,Europe
23289,Europe
30166,Europe
19518,Europe
23224,Europe
23248,Europe
23245,Europe
23285,Europe
23195,Europe
23250,Europe
1983,Europe
13404,Europe
15744,Europe
18529,Europe
23286,Europe
23287,Europe
23185,Europe
23188,Europe
22195,Europe
23263,Europe
23156,Europe
20367,Europe
25294,Europe
23194,Europe
23154,Europe
23249,Europe
27710,Europe
27736,Europe
27747,Europe
27836,Europe
23189,Europe
27842,Europe
23197,Europe
23251,Europe
23153,Europe
23186,Europe
23187,Europe
23196,Europe
13474,Europe
13347,Asia
18850,Europe
23828,Europe
25872,Europe
26655,Europe
30147,Europe
30150,Europe
26628,Europe
23299,Europe
15763,Europe
15765,Europe
1089,Europe
5957,Europe
6000,Europe
6395,Europe
6822,Europe
7734,Europe
7776,Europe
16723,Europe
22190,Europe
23170,Europe
23173,Europe
23182,Europe
23202,Europe
23258,Europe
23270,Europe
25245,Europe
25267,Asia
25270,Europe
26660,Europe
23180,Europe
1852,Europe
14810,Europe
15387,Europe
16725,Europe
13329,Europe
15407,Europe
18980,Europe
18528,Europe
26172,Europe
26715,Europe
26927,Europe
26928,Europe
26929,Europe
26645,Europe
1376,Europe
1855,Europe
1863,Europe
1888,Europe
14833,Europe
16740,Europe
13715,North America
13659,Europe
13005,Europe
12376,Europe
25269,Europe
25303,Europe
25307,Europe
24312,Europe
26275,Asia
26286,North America
26174,Asia
26656,Europe
26521,Europe
5878,Europe
5332,North America
14843,Europe
16739,Europe
17402,Europe
25308,Europe
25867,Europe
27731,Europe
5680,Europe
5840,Europe
6005,Europe
7962,Europe
5567,Europe
9326,Europe
16902,Europe
17598,Europe
17562,Europe
19087,Europe
13679,Asia
26663,Europe
8324,Europe
8326,Europe
4508,Africa
13333,Asia
15051,Europe
13445,Europe
17729,Europe
17734,Asia
17735,Europe
18563,Europe
18564,Europe
18565,Europe
5016,Europe
9318,Europe
10501,Europe
25322,Europe
25327,Europe
27730,Europe
27808,Europe
27743,Europe
25309,Europe
1158,North America
6133,South America
9323,North America
13818,North America
12225,North America
19160,North America
1116,Europe
2019,Europe
1439,Asia
4486,Water Asia
4488,Water Asia
4491,Europe
4493,Asia
5030,Europe
5031,Europe
5044,Water Asia
5050,Europe
5051,Asia
5056,Water Asia
5077,Europe
5090,Asia
5098,Europe
5107,Europe
5108,Europe
4670,Asia
5125,Europe
3590,Europe
5089,Europe
5113,Europe
5830,Europe
5888,Europe
5952,Europe
5980,Europe
5109,Water Asia
6053,Europe
6054,Europe
6058,Europe
6066,Europe
6074,Europe
6075,Europe
6088,Europe
6202,Europe
6204,Europe
6209,Europe
6210,Water Asia
6211,Europe
6214,Europe
6216,Water Asia
6227,Water Asia
6629,Europe
6630,Europe
6637,Water Asia
6823,Europe
6829,Europe
6434,Asia
7994,Asia
7999,Water Asia
8000,Water Asia
8001,Water Asia
8002,Water Asia
7978,Asia
9035,Asia
9038,Asia
6310,Asia
6419,Asia
6513,Asia
9052,Asia
6536,Asia
9056,Water Asia
6826,Europe
9363,Europe
9364,Europe
9368,Europe
11799,Europe
11801,Europe
11803,Europe
11806,Europe
11808,Europe
13338,Europe
13339,Europe
13340,Europe
13380,Europe
13382,Europe
13392,Europe
13394,Europe
13410,Europe
13412,Europe
13421,Europe
13437,Europe
13480,Europe
13482,Europe
13489,Europe
14798,Europe
14801,Europe
15034,Europe
15046,Europe
15598,Europe
15600,Europe
15815,Water Asia
15823,Europe
13426,Europe
16918,Water Asia
16949,Asia
18831,Europe
16877,Water Asia
22148,Europe
22151,Europe
23216,Europe
23217,Europe
22155,Europe
23244,Europe
23253,Europe
23257,Europe
23291,Europe
25864,Asia
26327,Europe
26523,Europe
26606,Europe
23144,Europe
26670,Europe
29993,Europe
30035,Europe
30319,Europe
30328,Europe
30360,Europe
30368,Europe
26331,Water Asia
30377,Europe
6023,Europe
6026,Europe
6815,Europe
9352,Europe
14844,Europe
1110,Europe
1424,Europe
1437,Europe
1155,Europe
5388,Europe
6841,Europe
18508,Europe
18817,Europe
23137,Europe
30025,Europe
30333,Europe
16712,Europe
16767,Europe
18977,Europe
20365,Europe
20366,Europe
26593,Europe
30354,Europe
6082,Europe
6756,Europe
7741,Europe
9362,Europe
9365,Europe
20375,Europe
1115,Europe
1153,Europe
1154,Europe
1157,Europe
4487,Europe
5128,Europe
6747,Europe
11802,Europe
10322,Europe
11869,Europe
11872,Europe
13360,Europe
15649,Europe
17595,Africa
19122,Europe
27734,Europe
1118,Europe
1762,Europe
5869,Europe
4997,Europe
5997,Europe
6850,Europe
4999,Europe
9360,Europe
14802,Europe
19088,Europe
23888,Europe
20379,Europe
9263,Europe
17579,Europe
17280,Europe
30323,Europe
6032,Europe
7591,Europe
7918,Europe
6033,Europe
5378,Europe
6091,Europe
5380,Europe
5381,Europe
13698,Europe
24490,Europe
24491,Europe
24493,Europe
24494,Europe
24496,Europe
24497,Europe
25326,Europe
27673,Europe
27675,Europe
27766,Europe
27814,Europe
30359,Europe
30505,Europe
6849,Europe
6819,Europe
5923,Europe
4499,Asia
5966,Europe
5355,Europe
7930,Europe
5833,Europe
8987,Europe
4733,Europe
5316,Europe
13359,Europe
16040,Europe
19006,Europe
26227,Europe
27672,Europe
30005,Europe
30239,Europe
5909,Europe
8992,Europe
23199,Europe
29990,Europe
9305,Europe
9330,Europe
19011,Europe
22176,Europe
27792,Europe
1404,Europe
5850,Europe
7708,Europe
25300,Europe
24279,Asia
30324,Europe
30326,Europe
30327,Europe
22978,Asia
5872,Europe
5991,Europe
15095,Europe
15109,Europe
30010,Europe
30383,Europe
1408,Europe
1608,Asia
5661,Asia
5976,Asia
6621,Asia
7954,Asia
16716,Asia
18018,Asia
13729,Asia
26057,Asia
24280,Asia
26295,Asia
30483,Asia
5104,Europe
5103,Europe
5067,Europe
6012,Europe
6831,Europe
14972,Europe
30263,Europe
4678,Asia
4986,Europe
4987,Asia
5131,Europe
5133,Europe
6089,Asia
7039,Asia
8355,Asia
9012,Asia
9013,Asia
9016,Asia
9194,Asia
13814,Asia
13677,North America
19694,Asia
25365,Asia
25807,Asia
25808,Asia
29983,Europe
26652,Europe
26412,Asia
23651,Europe
30173,Asia
30264,Europe
30284,Asia
20387,Asia
30485,Asia
5073,Europe
6248,Europe
20310,Europe
1968,Europe
16925,Europe
30021,Europe
5940,Europe
5994,Europe
6359,Europe
27884,Europe
30205,Europe
9059,Europe
14862,Europe
15393,Europe
27786,Europe
25218,Europe
25858,Europe
27847,Europe
5023,Europe
5041,Europe
10507,Europe
11763,Europe
1160,Europe
6712,Europe
6733,Europe
7109,Europe
7161,Europe
7199,Europe
7200,Europe
7201,Europe
15863,Europe
16318,Europe
16401,Europe
26499,Europe
27840,Europe
5024,Asia
7715,Europe
9164,Europe
15736,Europe
16768,Europe
2271,North America
2868,Africa
5645,North America
5990,Europe
6043,Europe
6139,North America
6433,North America
6856,North America
7866,Europe
7919,Europe
6031,Europe
5935,Europe
14992,North America
15282,Europe
17780,North America
17901,Asia
26184,North America
27720,North America
26616,Europe
30004,Europe
1166,Europe
1962,Europe
1963,Europe
5900,Europe
5901,Europe
6364,Europe
7365,Europe
5899,Europe
7606,Europe
5992,Europe
14816,Europe
15900,Europe
15817,Europe
21705,Europe
23487,Asia
25260,Europe
25265,Europe
21702,Europe
25918,Europe
26555,Europe
27684,Europe
27726,Europe
19490,Europe
30336,Europe
30373,Europe
2613,Europe
5985,Europe
7054,Europe
7900,Asia
7921,Europe
7926,Europe
9024,Europe
14525,Europe
16762,Europe
25368,Europe
29981,Europe
29989,Europe
29991,Europe
1170,Europe
7675,Europe
3316,Europe
13800,Europe
1174,Europe
2948,Europe
5391,Europe
5400,Europe
5411,Europe
5818,Europe
5820,Europe
5552,Asia
5858,Europe
5859,Europe
5861,Europe
5862,Europe
5863,Europe
5573,Europe
6267,Europe
6358,Europe
6396,Europe
8996,Europe
9000,Europe
9154,Europe
9217,Europe
11812,Europe
19016,Europe
26042,Asia
26129,Europe
28536,Europe
28804,Europe
28566,Asia
30358,Europe
30367,Europe
30026,Europe
1176,Asia
4515,Asia
11877,Asia
18975,Asia
11890,Europe
1181,Asia
2040,Asia
2102,Asia
7313,Asia
16212,Asia
16403,Asia
28609,Asia
1183,Asia
2046,Asia
16313,Asia
22344,Asia
27009,Asia
1185,Indian Ocean
2053,Indian Ocean
22288,Indian Ocean
1196,Asia
1201,Asia
2488,Asia
6925,Asia
6942,Asia
7010,Asia
4553,Asia
8507,Asia
11925,Asia
11928,Asia
11929,Asia
11950,Asia
11954,Asia
11965,Asia
11983,Asia
12129,Asia
15914,Asia
15920,Asia
15949,Asia
15958,Asia
15966,Asia
16072,Asia
16150,Asia
16152,Asia
16181,Asia
16184,Asia
16205,Asia
16263,Asia
16425,Asia
17845,Asia
17848,Asia
17965,Asia
17992,Asia
18025,Asia
22220,Asia
22228,Asia
22216,Asia
28486,Asia
28533,Asia
28596,Asia
28597,Asia
22238,Asia
28629,Asia
1188,Asia
1199,Asia
1596,Asia
1626,Asia
1800,Asia
2048,Asia
2470,Asia
16369,Asia
22213,Asia
22214,Asia
22219,Asia
22236,Asia
22248,Asia
22357,Asia
25115,Indian Ocean
24671,Pacific Ocean
27170,Asia
28549,Asia
28639,Asia
1190,Asia
2136,Asia
6930,Asia
7234,Asia
7298,Asia
7315,Asia
7316,Asia
11970,Asia
11984,Asia
11985,Asia
16133,Asia
16210,Asia
16294,Asia
16370,Asia
11982,Asia
16438,Asia
26758,Asia
27077,Asia
28619,Asia
11944,Asia
11966,Asia
11978,Asia
16003,Asia
16006,Asia
16200,Asia
16237,Asia
16282,Asia
16291,Asia
16297,Asia
16355,Asia
16365,Asia
22215,Asia
22253,Asia
22254,Asia
28797,Asia
6944,Asia
7236,Asia
7302,Asia
7310,Asia
16182,Asia
16183,Asia
14520,Asia
16416,Asia
22225,Asia
23870,Asia
26922,Asia
27007,Asia
27058,Asia
27148,Asia
28571,Asia
28572,Asia
28573,Asia
2064,Asia
7237,Asia
7238,Asia
7297,Asia
7300,Asia
7303,Asia
7309,Asia
7311,Asia
7312,Asia
7314,Asia
15933,Asia
15940,Asia
15948,Asia
15950,Asia
15964,Asia
10028,Asia
16043,Asia
16088,Asia
16095,Asia
16097,Asia
16099,Asia
16106,Asia
16178,Asia
16201,Asia
16233,Asia
16283,Asia
16440,Asia
16544,Asia
16545,Asia
16546,Asia
16547,Asia
11988,Asia
17966,Asia
17993,Asia
22221,Asia
22229,Asia
22233,Asia
22235,Asia
22239,Asia
22247,Asia
22251,Asia
26735,Asia
22223,Asia
26975,Asia
26992,Asia
27172,Asia
27000,Asia
28605,Asia
2111,Asia
2133,Asia
15956,Asia
16004,Asia
28811,Asia
7245,Asia
11919,Asia
11921,Asia
11922,Asia
11923,Asia
11935,Asia
11953,Asia
10428,North America
13463,Asia
14454,Asia
14461,Asia
14466,Asia
14467,Asia
14579,Asia
14591,Asia
15925,Asia
15930,Asia
15936,Asia
15942,Asia
15963,Asia
15968,Asia
16069,Asia
16159,Asia
16173,Asia
16246,Asia
16298,Asia
16356,Asia
16457,Asia
16468,Asia
14601,Asia
18173,Asia
24072,Asia
22553,Asia
24084,Asia
24092,Asia
24218,Asia
26896,Asia
26938,Asia
26939,Asia
26940,Asia
26987,Asia
27121,Asia
27130,Asia
27131,Asia
27132,Asia
27176,Asia
28589,Asia
28590,Asia
26957,Asia
27118,Asia
1203,Asia
2073,Asia
7018,Asia
11977,Asia
15926,Asia
16010,Asia
16350,Asia
16357,Asia
16424,Asia
16426,Asia
26897,Asia
27004,Asia
14717,Indian Ocean
21715,Indian Ocean
22277,Indian Ocean
22358,Indian Ocean
22395,Indian Ocean
22396,Indian Ocean
22406,Indian Ocean
22407,Indian Ocean
22422,Indian Ocean
22423,Indian Ocean
22451,Pacific Ocean
25002,Pacific Ocean
25020,Indian Ocean
25043,Pacific Ocean
25068,Pacific Ocean
25077,Indian Ocean
25096,Indian Ocean
25109,Indian Ocean
25517,Indian Ocean
25755,Pacific Ocean
27253,Indian Ocean
27451,Indian Ocean
28830,Indian Ocean
28927,Indian Ocean
28928,Indian Ocean
29035,Indian Ocean
29468,Indian Ocean
1207,Asia
1243,Asia
1209,Indian Ocean
1214,Indian Ocean
2175,Indian Ocean
24991,Indian Ocean
1223,Indian Ocean
1219,Asia
11942,Asia
17940,Asia
23279,Asia
23280,Asia
1221,Indian Ocean
22397,Indian Ocean
1225,Indian Ocean
1226,Indian Ocean
12065,Indian Ocean
12067,Indian Ocean
19940,Indian Ocean
22400,Indian Ocean
1228,Indian Ocean
2174,Indian Ocean
1230,Asia
1244,Asia
1237,Indian Ocean
1233,North America
1245,North America
2157,North America
2171,Indian Ocean
3953,Atlantic Ocean
22307,Indian Ocean
1240,Indian Ocean
2178,Indian Ocean
22273,Indian Ocean
22385,Indian Ocean
21098,Indian Ocean
1247,Pacific Ocean
3172,Pacific Ocean
3213,Pacific Ocean
3239,Pacific Ocean
4572,Pacific Ocean
5768,Indian Ocean
5771,Pacific Ocean
7408,Pacific Ocean
7423,Pacific Ocean
7465,Asia
7476,Pacific Ocean
3174,Indian Ocean
7572,Pacific Ocean
7573,Pacific Ocean
8614,Pacific Ocean
8626,Indian Ocean
8633,Pacific Ocean
8755,Pacific Ocean
3983,Atlantic Ocean
4004,Pacific Ocean
8770,Pacific Ocean
8801,Indian Ocean
7543,Pacific Ocean
7578,Indian Ocean
18325,Pacific Ocean
25432,Pacific Ocean
21466,Pacific Ocean
25710,Pacific Ocean
4537,Asia
9527,Asia
10068,Asia
19791,Asia
19795,Asia
21966,Asia
25145,Asia
25152,Asia
1250,Indian Ocean
22334,Indian Ocean
22351,Indian Ocean
22364,Indian Ocean
2851,South America
4636,Europe
4637,Europe
4638,Europe
2949,Europe
2924,Europe
6812,Europe
8147,Europe
15832,Europe
13576,Europe
19118,Europe
20063,Europe
20094,Europe
21246,Europe
22026,Europe
22523,Europe
22707,Europe
26342,Europe
28227,Europe
10375,South America
4640,North America
5326,North America
13578,North America
22524,North America
1258,South America
1329,South America
1331,South America
2455,South America
4817,South America
4883,South America
10351,South America
12416,South America
12417,South America
12636,South America
12706,South America
12863,South America
12882,South America
12976,South America
12981,South America
13116,South America
18466,South America
20300,South America
22593,South America
22594,South America
22744,South America
22806,South America
23021,South America
1260,Asia
5574,Europe
15874,Asia
24243,Asia
1262,South America
1267,South America
13153,North America
13119,South America
16720,Europe
1270,South America
12603,South America
12604,South America
13106,South America
1272,South America
1274,South America
13074,South America
20186,South America
