parasite_index,connected_localities
9810,Zimbabwe;Gibraltar;Wisconsin;Mexico;Yugoslavia;Ivory Coast;Zaire;Vietnam;Thailand;United States;Western Europe
9847,Zimbabwe;Saudi Arabia
9878,Zimbabwe
9977,Zimbabwe
9986,Zimbabwe;Vietnam
9997,Zimbabwe;Oceanic Islands;Egypt;Tanzania;South Korea;United States;Czechoslovakia;Vietnam;South America;Uzbekistan;Papua New Guinea;Philippines;Samoa Islands;Thailand;Sri Lanka;Oriental;Sudan;Far East
9611,"Middle East + Asia Minor;Zimbabwe;Yukon + Northwest Territories;Transvaal;Yugoslavia;West Virginia;Virginia;Southern S. America;Uzbekistan;South America;Washington;Ukraine, incl. Moldavia;Oriental;United States;Far East;Western Europe"
11031,Middle East + Asia Minor;Zimbabwe;Thailand
11281,Zimbabwe;Southern S. America
11289,Zimbabwe
11319,Zimbabwe
11523,Zimbabwe
11719,Zimbabwe
9691,"Middle East + Asia Minor;Zimbabwe;Yukon + Northwest Territories;Yugoslavia;Virginia;Spain + Andalusia;Hungary;South America;Uzbekistan;Lithuania;Japan;Tunisia;Washington;Ukraine, incl. Moldavia;Oriental;United States;Lake Baikal;Western Europe"
10490,"Zimbabwe;Yugoslavia;West Virginia;Spain + Andalusia;Czechoslovakia;Canada;Somalia;Ukraine, incl. Moldavia;Oriental;United States;Western Europe"
11886,Zimbabwe;Yukon + Northwest Territories;Taiwan;Yugoslavia;Spain + Andalusia;Czechoslovakia;South America;Oriental;United States
12167,Zimbabwe;Southern Yemen + Yemen;Uganda + Burundi + Rwanda;Mexico;Guatemala;Sierra Leone;Tanzania;South America;Zaire;Venezuela;Ethiopia (incl. Dhibouti);Central Africa;Sudan
12163,Middle East + Asia Minor;Zimbabwe;Wisconsin;Benin + Togo + Ghana;Nigeria;Ghana;Mali + Burkina Faso;Oriental
12179,Thailand;Zimbabwe
12181,Zimbabwe;Uganda + Burundi + Rwanda;Tanzania;Thailand;Senegal + The Gambia + Guinea-Bassau
12211,Zimbabwe;Yukon + Northwest Territories
12221,Zimbabwe;Venezuela
12259,Zimbabwe;Yukon + Northwest Territories;West Virginia;Spain + Andalusia;Tanzania;South America;Somalia;Oriental;Panama;United States;Far East;Western Europe
9825,"South America;Vietnam;Ethiopia (incl. Dhibouti);Wyoming;Washington;Saskatchewan;Uganda + Burundi + Rwanda;West Virginia;Nigeria;Venezuela;Ukraine, incl. Moldavia;Oriental;Senegal + The Gambia + Guinea-Bassau;United States;Guinea + Sierra Leone + Liberia;Western Europe;Zimbabwe;Wisconsin;Canada;Costa Rica;South Australia;Ontario;Spain + Andalusia;Queensland;Southern S. America;Zaire;Thailand;Philippines"
12509,Zimbabwe;Yukon + Northwest Territories;Wisconsin;Yugoslavia;Virginia;South America;Japan;Southwest Atlantic;Washington;United States;Western Europe
10237,"Middle East + Asia Minor;Virginia;Czechoslovakia;Vietnam;South America;Japan;Wyoming;Washington;Transvaal;Mexico;West Virginia;Samoa Islands;Ukraine, incl. Moldavia;Oriental;United States;Western Europe;Zimbabwe;Wisconsin;Yukon + Northwest Territories;Taiwan;Yugoslavia;Spain + Andalusia;Italy;Uzbekistan"
12551,Zimbabwe
11946,"South America;Vietnam;South Africa;Wyoming;Far East;Washington;Switzerland + Lichtenstein;Hungary;Nigeria;Somalia;Ukraine, incl. Moldavia;Oriental;Zambia;United States;Western Europe;Zimbabwe;Sri Lanka;Kazakstan;Yukon + Northwest Territories;Yugoslavia;Spain + Andalusia;Zaire"
12757,Zimbabwe;Venezuela;Vietnam;United States
12797,Zimbabwe;Nicaragua
12820,Zimbabwe;Southern S. America
10506,"New Zealand;Wyoming;Washington;Turkmenistan;Switzerland + Lichtenstein;Nigeria;Somalia;Ukraine, incl. Moldavia;Oriental;Zambia;United States;Western Europe;Zimbabwe;Wisconsin;Kazakstan;Lake Baikal;Yugoslavia;Spain + Andalusia;Pakistan"
13266,Zimbabwe
13440,Zimbabwe;Yukon + Northwest Territories;Transvaal;Yugoslavia;Tanzania;Wyoming;Thailand;Oriental;Western Europe
13285,Zimbabwe;Wisconsin;Yugoslavia;Wyoming;United States;Western Europe
9591,Western coast of British Isles;South Korea;Nova Scotia;Southwest Indian Ocean;Norwegian Sea;Indian Ocean;Sea of Japan;Pacific Ocean;Arctic Ocean;Western Mediterranean;United States;Western Europe;Zimbabwe;West Coast of Norway;New Brunswick + Nova Scotia;Oceanic Islands;Atlantic Ocean;North Sea;Sea of Okhotsk;Yukon + Northwest Territories;Yugoslavia;Norway;Northeast Atlantic;South China Sea;Turkey;Antarctic Ocean;Southwest Atlantic;Gulf of Mexico;Russia (Asian)
13587,Zimbabwe;United States;Washington
10453,Zimbabwe;Yukon + Northwest Territories;Wisconsin;Yugoslavia;Ontario;Wyoming;Oriental;Washington
13999,Venezuela;Zimbabwe;Zaire
14000,Zimbabwe
14001,Zimbabwe
14004,Zimbabwe
14005,Zimbabwe;Zaire;Gabon + Congo + Equatorial Guinea
13140,Zimbabwe;Uganda + Burundi + Rwanda;Sierra Leone;Tanzania;Zaire;South Africa;Japan;Thailand;Sri Lanka
11030,Zimbabwe;Oriental;Western Europe
11813,"Zimbabwe;Ukraine, incl. Moldavia;Western Europe"
12146,Zimbabwe;Yugoslavia;Spain + Andalusia;Italy;Vietnam;Oriental;United States;Western Europe
14337,Thailand;Zimbabwe;Philippines
14364,Zimbabwe
11824,"Zimbabwe;Transvaal;Mexico;Bulgaria;Yugoslavia;Turkmenistan;Kazakstan;Nigeria;Uzbekistan;Japan;Washington;Ukraine, incl. Moldavia;Azerbaidzan;Oriental;United States;Western Europe"
11835,Zimbabwe;Uzbekistan;Western Europe
14451,Zimbabwe
14540,Zimbabwe
14541,Zimbabwe
14542,Nigeria;Zimbabwe
14605,Yugoslavia;Zimbabwe;Far East;Western Europe
10492,"Saskatchewan;Zimbabwe;Transvaal;Yugoslavia;Switzerland + Lichtenstein;Kazakstan;Spain + Andalusia;Sri Lanka;Southern S. America;Venezuela;Italy;South Africa;Wyoming;Washington;Ukraine, incl. Moldavia;Oriental;United States;Western Europe"
14614,Zimbabwe
9507,Zimbabwe;West Coast of Norway;Western coast of British Isles;NW African coast;Atlantic Ocean;Pacific Ocean;Sea of Okhotsk;Southwest Atlantic;Southwest Indian Ocean;Western Mediterranean
11870,"Zimbabwe;Wisconsin;Uganda + Burundi + Rwanda;Byelorussia;Japan;Thailand;Ukraine, incl. Moldavia;Oriental;Senegal + The Gambia + Guinea-Bassau;United States;Lake Baikal;Western Europe"
14812,Zimbabwe
14859,Zimbabwe
14885,"Middle East + Asia Minor;Zimbabwe;Yukon + Northwest Territories;Yugoslavia;Byelorussia;Spain + Andalusia;Southern S. America;Canada;Japan;Wyoming;Thailand;Ukraine, incl. Moldavia;Oriental;Senegal + The Gambia + Guinea-Bassau;United States;Western Europe"
15023,Zimbabwe;Oriental;Turkmenistan;Spain + Andalusia;Egypt;Tunisia;Somalia;Kazakstan;Western Europe
15025,Zimbabwe;Oriental;Egypt;Saudi Arabia;Kazakstan
12161,"Zimbabwe;Yugoslavia;Turkmenistan;Switzerland + Lichtenstein;Spain + Andalusia;Egypt;Italy;Tunisia;Washington;Ukraine, incl. Moldavia;Kazakstan;United States;Western Europe"
15037,Zimbabwe
15040,Zimbabwe
15073,Zimbabwe
15165,Zimbabwe
15171,Zimbabwe;Vietnam;Pacific Ocean
15172,Zimbabwe;Wisconsin;West Virginia;South Korea;Sea of Japan;Japan
15257,Zimbabwe;Western Europe
15258,Zimbabwe;Western Europe
15298,Zimbabwe
15299,Zimbabwe
13444,Zimbabwe;Oriental
10464,Zimbabwe;Wyoming
14477,"Zimbabwe;Transvaal;Southern S. America;Ukraine, incl. Moldavia;Kazakstan"
14486,"Zimbabwe;Transvaal;Southern S. America;Ukraine, incl. Moldavia;Kazakstan"
10421,"Zimbabwe;Spain + Andalusia;Ukraine, incl. Moldavia;United States;Lake Baikal;Western Europe"
15592,Zimbabwe
15603,Zimbabwe;West Virginia;Wyoming;United States;Washington
15604,Zimbabwe
14089,"Zimbabwe;Ukraine, incl. Moldavia;Kazakstan;Gabon + Congo + Equatorial Guinea"
9579,Zimbabwe;Yukon + Northwest Territories;Yugoslavia;Turkmenistan;Switzerland + Lichtenstein;Kazakstan;Spain + Andalusia;Wyoming;Washington;Oriental;United States;Western Europe
13589,Zimbabwe;Wisconsin;Mexico;Washington;United States;Western Europe
16637,Zimbabwe
11758,Zimbabwe;Australia;Oceanic Islands;Queensland;United States
10514,Zimbabwe;West Coast of Norway;Western coast of British Isles;NW African coast;Atlantic Ocean;Southeast Atlantic;South China Sea;Northeast Atlantic;Pacific Ocean;Sea of Okhotsk;Southwest Atlantic;Southwest Indian Ocean;Western Mediterranean
16750,Zimbabwe
16760,Zimbabwe
13117,"Middle East + Asia Minor;Virginia;South America;Vietnam;Far East;Washington;Turkmenistan;West Virginia;Hungary;Tadzhikistan;Ukraine, incl. Moldavia;Oriental;United States;Western Europe;Zimbabwe;Yukon + Northwest Territories;Taiwan;Yugoslavia;Spain + Andalusia;Pakistan;Uzbekistan;Bulgaria"
16983,Zimbabwe;Wisconsin;Wyoming;West Virginia
17000,Thailand;Zimbabwe;Oriental
17125,Zimbabwe;Mexico;Yugoslavia;Zaire;Venezuela;Puerto Rico;Wyoming;Washington;United States;Western Europe
10471,Zimbabwe;United States;Wyoming
12602,Zimbabwe;Zaire;Virginia;South America
17209,Zimbabwe
17258,Zimbabwe
10450,"Zimbabwe;Yukon + Northwest Territories;Yugoslavia;West Virginia;Spain + Andalusia;Wyoming;Washington;Ukraine, incl. Moldavia;Oriental;United States;Western Europe"
17522,Zimbabwe
17536,Zimbabwe
12553,Zimbabwe;United States;South America;West Virginia
17637,Zimbabwe;United States
17759,Ontario;Zimbabwe
17762,"Zimbabwe;Ukraine, incl. Moldavia"
17783,Zimbabwe
17788,Thailand;Zimbabwe;Philippines;Puerto Rico
17828,Zimbabwe
17838,Zimbabwe;Oriental
17840,Zimbabwe;Oriental
11229,Zimbabwe;Queensland;Vietnam;Oriental;Far East
14458,Thailand;Zimbabwe;Japan;Sri Lanka
17995,Thailand;Zimbabwe
14488,Zimbabwe;Taiwan;Virginia;Nigeria;Southern S. America;Thailand;Philippines;United States;Far East
17352,Zimbabwe;Tanzania
9978,"Middle East + Asia Minor;Zimbabwe;South Australia;Wisconsin;Kirgizia;Spain + Andalusia;Tunisia;Lithuania;Wyoming;Thailand;Ukraine, incl. Moldavia;Oriental;United States;Lake Baikal;Western Europe"
18423,Zimbabwe
18431,Zimbabwe
18446,Zimbabwe;Western Europe
13772,"Zimbabwe;Canada;Ukraine, incl. Moldavia;United States;Far East;Western Europe"
11856,Zimbabwe;Taiwan;Yugoslavia;Switzerland + Lichtenstein;Kazakstan;Italy;Vietnam;Wyoming;Sri Lanka;Oriental;United States;Western Europe
18823,Zimbabwe
9604,"Middle East + Asia Minor;Zimbabwe;Yukon + Northwest Territories;Transvaal;Yugoslavia;West Virginia;Virginia;Spain + Andalusia;Czechoslovakia;Uzbekistan;Canada;Southern S. America;South America;Ukraine, incl. Moldavia;Oriental;United States;Lake Baikal;Washington"
12142,Zimbabwe;Transvaal;Yugoslavia;Spain + Andalusia;South America;Uzbekistan;Italy;Japan;Oriental;United States;Lake Baikal;Western Europe
9608,"Middle East + Asia Minor;Zimbabwe;Yukon + Northwest Territories;Yugoslavia;Western Europe;South America;Uzbekistan;Ukraine, incl. Moldavia;Oriental;United States;Washington"
19034,Zimbabwe
19154,Zimbabwe
19444,Zimbabwe;The Gambia;Oceanic Islands;Spain + Andalusia;Tanzania;Senegal + The Gambia + Guinea-Bassau;Tunisia;Saudi Arabia;Somalia;Portugal;Oriental;Zambia
19446,Zimbabwe;Uganda + Burundi + Rwanda;Egypt;Tanzania;Togo;Southern S. America;Venezuela;South America;Saudi Arabia;Zaire;Ethiopia (incl. Dhibouti);Thailand;Zambia;Senegal + The Gambia + Guinea-Bassau;Kenya;Uruguay;Western Europe
21928,Yugoslavia;Zimbabwe;South Australia;Spain + Andalusia
19697,"South Korea;South America;Vietnam;Czechoslovakia;Wyoming;Far East;Washington;Transvaal;Mexico;Venezuela;Ukraine, incl. Moldavia;Oriental;United States;Uruguay;Western Europe;Zimbabwe;Wisconsin;Australia;Egypt;Tasmania;Tunisia;Kazakstan;South Australia;Taiwan;Yugoslavia;Spain + Andalusia;Ivory Coast;Turkey;Pakistan;Southern S. America;Italy;Thailand;Philippines"
22075,Zimbabwe;South Korea
19523,"Zimbabwe;Armenia;Yukon + Northwest Territories;Wisconsin;Yugoslavia;Kazakstan;Byelorussia;Spain + Andalusia;Turkey;Tadzhikistan;United States;Southern S. America;Washington;Ukraine, incl. Moldavia;Oriental;Bulgaria;Far East;Western Europe"
20385,"Zimbabwe;Armenia;Yugoslavia;Georgia (USSR);Kazakstan;North Africa;Togo;Czechoslovakia;Venezuela;Austria;Thailand;Ukraine, incl. Moldavia;Oriental;United States;Western Europe"
22162,Zimbabwe;Wisconsin;Western Europe
22230,Zimbabwe;Taiwan;Southeast Asia;South Korea;Vietnam;Philippines;Thailand;Oriental;Western Europe
22242,Zimbabwe;Oriental;Yukon + Northwest Territories;Southeast Asia;Yugoslavia;Spain + Andalusia;Pakistan;Queensland;Vietnam;Tunisia;Thailand;Philippines;United States;Western Europe
22259,Thailand;Zimbabwe;Oriental;Western Europe
22757,"Zimbabwe;Wisconsin;Yugoslavia;Turkmenistan;Vietnam;Philippines;Ukraine, incl. Moldavia;Oriental;United States;Western Europe"
22178,Zimbabwe;Southeast Asia;Wisconsin;Vietnam;Thailand;Oriental;Western Europe
20473,"Zimbabwe;Wisconsin;Yugoslavia;Russia (European);Virginia;Spain + Andalusia;Canada;Czechoslovakia;Pacific Ocean;Thailand;Ukraine, incl. Moldavia;United States;Western Europe"
19529,Zimbabwe;Yukon + Northwest Territories;Wisconsin;Yugoslavia;Ontario;Wyoming;United States;Washington
20333,Zimbabwe;Wisconsin;Yugoslavia;West Virginia;Virginia;Canada;Venezuela;Vietnam;Wyoming;Oriental;United States;Washington
23473,Zimbabwe;Wisconsin;Ontario;West Virginia;Wyoming;United States
20369,Zimbabwe;Transvaal;Wisconsin;Yugoslavia;Kazakstan;Egypt;South America;Vietnam;Philippines;Oriental;Zambia;Far East;Western Europe
23603,Nigeria;Zimbabwe;Central Africa
23623,Zimbabwe;Transvaal;Spain + Andalusia;Tanzania;Senegal + The Gambia + Guinea-Bassau;Tunisia;Somalia;Zambia;Western Europe
23625,Zimbabwe;Zambia
23628,Zimbabwe;Zaire;Zambia
23283,Zimbabwe;Zaire;Uganda + Burundi + Rwanda
23746,Zimbabwe;Mexico;Guatemala;Virginia;South America;Venezuela;Costa Rica;Wyoming;Panama;United States
23503,Sri Lanka;Zimbabwe;Zaire
23943,"Sumatra;Zimbabwe;Taiwan;Southeast Asia;Thailand;Ukraine, incl. Moldavia;Philippines;Western Europe"
23947,Zimbabwe
23965,Zimbabwe;Lake Baikal;Taiwan;Mexico;Yugoslavia;Spain + Andalusia;South Korea;Sea of Japan;Pacific Ocean;Vietnam;Venezuela;Japan;Russia (Asian);Western Mediterranean;Oriental;United States;Far East;Western Europe
24015,Yugoslavia;Zimbabwe
24064,Zimbabwe
24065,Zimbabwe
24118,Zimbabwe
24120,Zimbabwe;Taiwan;Yugoslavia;Spain + Andalusia;South Korea;Vietnam;Far East;Western Europe
24122,Zimbabwe;Taiwan;Yugoslavia;Spain + Andalusia;South Korea;Vietnam;Japan;Far East;Western Europe
24123,Zimbabwe
20808,Zimbabwe;Yukon + Northwest Territories;Zaire;Tunisia;Black Sea
23288,Zimbabwe;Taiwan;Yugoslavia;Georgia (USSR);Spain + Andalusia;South China Sea;South Korea;Pacific Ocean;Tunisia;Vietnam;Japan;Western Europe
22226,Zimbabwe;Venezuela
19488,"Middle East + Asia Minor;Utah;New Zealand;South Korea;Czechoslovakia;Vietnam;Japan;Poland;Far East;Transvaal;Venezuela;Manitoba;Ukraine, incl. Moldavia;United States;Uruguay;Western Europe;Zimbabwe;Wisconsin;Egypt;Tunisia;Kazakstan;Taiwan;Yugoslavia;Thailand"
24130,Zimbabwe;Yukon + Northwest Territories
24133,"Zimbabwe;Taiwan;South Korea;Vietnam;Japan;Ukraine, incl. Moldavia;Oriental;Far East;Western Europe"
24136,Zimbabwe;Taiwan;South Korea;Japan;Western Mediterranean;Oriental;Far East;Western Europe
24138,Oriental;Zimbabwe;Philippines
24139,Zimbabwe
24140,Zimbabwe;Pacific Ocean;Oriental;United States;Western Europe
24142,Zimbabwe;Vietnam;Philippines;Thailand;Oriental
24143,Zimbabwe
22175,"Zimbabwe;Wisconsin;Yugoslavia;Vietnam;Ukraine, incl. Moldavia;Philippines;Far East;Western Europe"
23178,"Zimbabwe;Wisconsin;Yugoslavia;South Korea;Poland;Ukraine, incl. Moldavia;United States;Far East;Western Europe"
19525,"Middle East + Asia Minor;Virginia;Utah;New Zealand;Czechoslovakia;Vietnam;Japan;Wyoming;Poland;Far East;Washington;Mexico;Venezuela;Ukraine, incl. Moldavia;Oriental;Zambia;United States;Uruguay;Western Europe;Zimbabwe;Wisconsin;Tunisia;Kazakstan;Lake Baikal;Taiwan;Yugoslavia;Uzbekistan;Thailand;Philippines"
24173,Zimbabwe
20199,"Zimbabwe;Yukon + Northwest Territories;Wisconsin;Yugoslavia;United States;Russia (Asian);Washington;Ukraine, incl. Moldavia;Bulgaria;Western Europe"
24178,Zimbabwe;Kazakstan;South America;Far East
24196,Zimbabwe;Pakistan;Vietnam;Papua New Guinea;Japan;Philippines;Sri Lanka;Oriental;United States;Far East
22013,Middle East + Asia Minor;Nicaragua;South Korea;Vietnam;Far East;Mexico;Venezuela;Victoria;Oriental;Western Europe;Zimbabwe;Southeast Asia;Tunisia;Yukon + Northwest Territories;Taiwan;Yugoslavia;Spain + Andalusia;Pakistan;South China Sea;Thailand;Philippines
22014,Middle East + Asia Minor;Zimbabwe;Oriental;Pakistan;South China Sea;Vietnam;Tunisia;Victoria;Thailand;Philippines;Western Europe
24241,Zimbabwe;Yugoslavia;South Korea;Sea of Japan;Tunisia;Japan;Western Mediterranean;Western Europe
24249,Zimbabwe
23203,"Zimbabwe;Yukon + Northwest Territories;Wisconsin;Yugoslavia;Ukraine, incl. Moldavia;United States;Western Europe"
24316,Zimbabwe
21289,"Middle East + Asia Minor;Russia (European);Virginia;North Africa;South Korea;Czechoslovakia;Japan;Georgia (USSR);Sea of Japan;Ukraine, incl. Moldavia;Western Mediterranean;Oriental;United States;Western Europe;Zimbabwe;Caspian Sea;Lithuania;Taiwan;Yugoslavia;Spain + Andalusia;South China Sea;Russia (Asian)"
24353,Zimbabwe
24354,Zimbabwe
24355,Zimbabwe;Western Europe
24364,Zimbabwe;Oriental;Far East
24399,Zimbabwe;Taiwan;Southeast Asia;Vietnam;Thailand;Oriental;Far East;Western Europe
24405,Zimbabwe;Oriental;Far East
24419,Zimbabwe
24421,"Zimbabwe;Taiwan;Yugoslavia;Sea of Japan;Japan;Ukraine, incl. Moldavia;Oriental;Far East;Western Europe"
24466,"Virginia;South Korea;Vietnam;Japan;Far East;West Virginia;Pacific Ocean;Venezuela;Ukraine, incl. Moldavia;Oriental;United States;Western Europe;Zimbabwe;Southeast Asia;Sri Lanka;Yukon + Northwest Territories;Taiwan;Yugoslavia;Thailand;Philippines"
24482,Zimbabwe;Oriental;Western Europe
24613,Zimbabwe;Taiwan;Vietnam;Japan;Thailand;Philippines;Far East;Western Europe
24614,Zimbabwe
24615,Thailand;Zimbabwe;Far East
22132,Zimbabwe;Yukon + Northwest Territories;Southeast Asia;Yugoslavia;Tunisia;Vietnam;Victoria;Thailand;Philippines;Western Europe
24651,Zimbabwe
24652,Zimbabwe
24653,Zimbabwe
24654,Yugoslavia;Zimbabwe;Far East
23266,"Zimbabwe;Wisconsin;Yugoslavia;Japan;Ukraine, incl. Moldavia;United States;Western Europe"
24655,Zimbabwe;Far East
24657,Zimbabwe
24658,Zimbabwe
25186,Zimbabwe
23742,Zimbabwe;Venezuela;Costa Rica;South America
23138,"Zimbabwe;Yugoslavia;Japan;Ukraine, incl. Moldavia;United States;Western Europe"
22146,"Zimbabwe;Wisconsin;Yugoslavia;Hungary;Uzbekistan;Ukraine, incl. Moldavia;United States;Western Europe"
25266,Zimbabwe;Western Europe
25369,Zimbabwe;Western Europe
20500,Yugoslavia;Zimbabwe;United States;Western Europe
25761,Zimbabwe;Washington
25817,Zimbabwe;United States
25838,Zimbabwe;Yukon + Northwest Territories;North Africa;Egypt;South Korea;Zaire;Western Europe
25880,Zimbabwe
25890,Zimbabwe;Western Europe
25894,Zimbabwe;South Korea
25945,Sumatra;Zimbabwe;Taiwan;Yugoslavia;South Korea;Japan;United States;Western Europe
25953,Zimbabwe
19684,"Middle East + Asia Minor;Nicaragua;South Korea;South America;Vietnam;Japan;Sudan;Washington;Sumatra;Transvaal;Mexico;Georgia (USSR);West Virginia;Pacific Ocean;Venezuela;Ukraine, incl. Moldavia;Oriental;United States;Western Europe;Puerto Rico;Zimbabwe;Wisconsin;Lithuania;Panama;Taiwan;Yugoslavia;Ontario;Spain + Andalusia;Pakistan;Queensland;Southern S. America;Zaire;Thailand;Philippines;Bulgaria;Russia (Asian)"
