,src,trg,nij,score,sdev_cij
4377,2723,2724,0.5573301119908507,0.9999595567556769,3.830565153332453e-05
4378,2725,13284,0.577272833002712,0.9999581096215141,3.898487427545583e-05
4379,2731,15850,0.617080925968581,0.9999552209722488,4.0306454775174025e-05
4380,2737,2739,1.0,0.9999274351163014,5.130786329035134e-05
4381,2741,5273,0.6733971456182166,0.9999511344353909,4.2105253931982664e-05
4382,2744,2745,0.7070878155104755,0.9999067981089387,4.314302464844139e-05
4383,2744,2746,0.5773192979553773,0.9996818211012941,7.628394403227549e-05
4384,2745,2746,0.8164746800771627,0.9998569714338914,4.6356928577778405e-05
4385,2747,2751,0.5668301025920796,0.9999220823242346,3.86287449696964e-05
4386,2747,2762,0.5069383697140821,0.9998379231656952,7.594228506771472e-06
4387,2748,2750,0.5773192979553639,0.999594794024552,0.0001344476868760488
4388,2748,2753,0.5773192979553639,0.9993772111433724,0.0002694215462377287
4389,2748,2754,0.5772573405301352,0.999874328509997,3.897986009831862e-05
4390,2749,2756,0.5162038042298335,0.999839031299605,3.6859169435222065e-05
4391,2749,2757,0.577288321735745,0.9994448178457627,0.00023242205500800692
4392,2749,2762,0.5475903108072093,0.9996900356687279,6.927251891795981e-05
4393,2749,2770,0.5772883217355665,0.9980870850902509,0.001166706973331477
4394,2750,2753,1.0,0.9996455546675298,1.6239887777555386e-05
4395,2750,2757,0.7070878155104166,0.9996511638663165,6.768331694201504e-05
4396,2751,2755,0.5343790764004851,0.9995504358220719,0.00016097726633955994
4397,2751,2764,0.7070688472910719,0.9982874029323391,0.0008943812392252
4398,2751,2765,0.7070688472910719,0.9980153598744667,0.0010620992406566408
4399,2751,2772,0.7070688472910719,0.9973941889859325,0.0014449619706832036
4400,2753,2757,0.7070878155104166,0.9998554948481236,4.313998103334461e-05
4401,2754,2755,0.7125340794859492,0.9999095187024478,4.330901581354714e-05
4402,2755,2771,0.545345644927083,0.9997575809711159,3.7881048614211654e-05
4403,2756,2771,0.5162038042297951,0.9997575809711159,3.685504093630649e-05
4404,2758,7990,0.5127964730263566,0.9999627883257856,3.674357380074103e-05
4405,2759,2761,0.7070688472910852,0.9989742969201216,0.00034492650528553104
4406,2759,2770,0.7070688472910426,0.9990039445265727,0.0003324660603378114
4407,2760,2761,0.7070878155102517,0.999487016917979,4.311812338647213e-05
4408,2761,2766,0.7070878155102484,0.9992664114132973,4.310503957991958e-05
4409,2762,2764,0.6324046376894326,0.997720689913179,0.00141670225806043
4410,2762,2765,0.6324046376894326,0.9973587444670289,0.00167388059299209
4411,2762,2770,0.6324046376894327,0.9975117201649935,0.0015651908134437613
4412,2762,2772,0.6324046376894326,0.9965324167310892,0.0022608310099433092
4413,2762,19241,0.632404637689538,0.9946537088688037,0.003594304705823531
4414,2763,2764,0.707068847291071,0.9986317902330429,0.0006374512460919139
4415,2763,2765,0.707068847291071,0.9984144090900646,0.0007592389026595491
4416,2763,2772,0.707068847291071,0.9979180061412394,0.0010372904104310491
4417,2764,2765,0.9999999999999999,0.9845445828889459,0.009020622501413231
4418,2764,2766,0.7070878155102622,0.969898514695498,0.02275460705646793
4419,2764,2771,0.5772883217354536,0.9877090647203761,0.009207121704820867
4420,2764,2772,0.9999999999999999,0.9797499361756364,0.012270740941580215
4421,2764,11823,0.7070878155103317,0.9897605203581948,0.006597379546530394
4422,2764,13364,0.7070878155103317,0.9846673425034954,0.010756262482176265
4423,2764,13365,0.7070878155103317,0.9816958873640599,0.013177633029454561
4424,2764,13366,0.7070878155103317,0.9787333166815549,0.015588091471842494
4425,2764,13367,0.7070878155103317,0.9757795906695406,0.017987699313043577
4426,2764,13368,0.7070878155103317,0.9728346697787851,0.020376517625988282
4427,2764,13369,0.7070878155103317,0.9698985146955001,0.0227546070564651
4428,2764,13370,0.7070878155103317,0.9669710863395913,0.025122027826715788
